,section,time,title,url
82,US news,2022-06-29T09:00:35Z,Texas sheriff says he ‘will not persecute’ those seeking an abortion,https://www.theguardian.com/us-news/2022/jun/29/texas-sheriff-abortion-javier-salazar
568,Life and style,2022-08-24T05:00:26Z,"‘I could not get out of Britain fast enough’: Amanda de Cadenet on tabloid bullies, teenage fame and making it in the US",https://www.theguardian.com/lifeandstyle/2022/aug/24/i-could-not-get-out-of-britain-fast-enough-amanda-de-cadenet-on-tabloid-bullies-teenage-fame-and-making-it-in-the-us
347,Opinion,2022-08-13T13:00:41Z,The Mar-a-Lago search prompts a big question: who snitched? | Arwa Mahdawi,https://www.theguardian.com/commentisfree/2022/aug/13/mar-a-lago-search-ivanka-trump-week-in-patriarchy
544,Australia news,2022-07-22T01:30:47Z,"Almost half of young women in Australia report mental health disorder, study finds",https://www.theguardian.com/australia-news/2022/jul/22/almost-half-of-young-females-in-australia-report-mental-health-disorder-study-finds
34,US news,2022-09-09T13:11:57Z,Republicans help Democratic minority block near-total abortion ban in South Carolina,https://www.theguardian.com/us-news/2022/sep/09/south-carolina-republicans-democrats-abortion
67,Books,2022-07-14T13:48:26Z,Mark Haddon pledges all future US royalties to abortion rights groups,https://www.theguardian.com/books/2022/jul/14/mark-haddon-pledges-all-future-us-royalties-to-abortion-rights-groups
124,Opinion,2022-07-09T13:00:06Z,Restoring US abortion access won’t be easy – but we need leaders who will try | Arwa Mahdawi,https://www.theguardian.com/commentisfree/2022/jul/09/restoring-us-abortion-access-wont-be-easy-but-we-need-leaders-who-will-try
39,World news,2022-09-16T10:09:07Z,‘Protesters just scream abuse’: the campaigners battling to make UK abortion clinics safer,https://www.theguardian.com/world/2022/sep/16/protesters-abuse-campaigners-battling-uk-abortion-clinics-back-off-scotland
438,US news,2022-08-02T16:17:46Z,Killing of Zawahiri gives beleaguered Joe Biden rare political win,https://www.theguardian.com/us-news/2022/aug/02/biden-ayman-al-zawahiri-al-qaida
414,Opinion,2022-08-31T10:00:25Z,Maybe US mainstream media should begin using the term ‘fascism’ | Robert Reich,https://www.theguardian.com/commentisfree/2022/aug/31/ron-desantis-republican-party-fascism
540,Australia news,2022-07-22T05:05:28Z,Music festival patrons launch class action against NSW police alleging unlawful strip-searches,https://www.theguardian.com/australia-news/2022/jul/22/music-festival-patrons-launch-class-action-against-nsw-police-alleging-unlawful-strip-searches
351,US news,2022-08-06T08:00:09Z,Progressives bullish despite mixed results in Democratic primaries,https://www.theguardian.com/us-news/2022/aug/06/progressives-democratic-primaries-cori-bush-rashida-tlaib
362,Opinion,2022-07-07T10:18:45Z,The US supreme court poses a real threat to US democracy | Richard Wolffe,https://www.theguardian.com/commentisfree/2022/jul/07/the-us-supreme-court-poses-a-real-threat-to-americans-democracy
388,US news,2022-06-30T17:03:05Z,Ketanji Brown Jackson sworn in as first Black female supreme court justice,https://www.theguardian.com/us-news/2022/jun/30/ketanji-brown-jackson-swearing-in-supreme-court
307,News,2022-08-11T20:00:51Z,Corrections and clarifications,https://www.theguardian.com/news/2022/aug/11/corrections-and-clarifications
523,Australia news,2022-07-21T17:30:40Z,Jobseeker asked to choose between work and job agency appointments under Workforce Australia system,https://www.theguardian.com/australia-news/2022/jul/22/jobseeker-asked-to-choose-between-work-and-job-agency-appointments-under-workforce-australia-system
31,Technology,2022-07-21T15:00:34Z,Google under scrutiny over pledge to protect abortion location data,https://www.theguardian.com/technology/2022/jul/21/google-abortion-privacy-location-history
364,Education,2022-07-29T10:50:37Z,Martin Durham obituary,https://www.theguardian.com/education/2022/jul/29/martin-durham-obituary
95,World news,2022-08-22T04:00:27Z,Abortion rights at risk in region led by party of Italy’s possible next PM ,https://www.theguardian.com/world/2022/aug/22/abortion-rights-at-risk-in-region-led-by-party-of-italys-possible-next-pm
245,US news,2022-06-24T18:20:25Z,Biden condemns US supreme court’s ‘tragic error’ of overturning Roe v Wade,https://www.theguardian.com/us-news/2022/jun/24/biden-condemns-supreme-court-dobbs-jackson
277,Technology,2022-08-29T20:09:47Z,Data company sued by US government amid fears of sensitive location tracking,https://www.theguardian.com/technology/2022/aug/29/ftc-sues-kochava-tracking-privacy-data
74,US news,2022-07-05T19:23:39Z,Florida restores state abortion ban beyond 15 weeks after temporary halt,https://www.theguardian.com/us-news/2022/jul/05/florida-abortion-ban-restored-15-weeks
258,Opinion,2022-07-23T13:00:39Z,TikTok influencers fearmongering about birth control are playing into the hands of the right | Arwa Mahdawi,https://www.theguardian.com/commentisfree/2022/jul/23/tiktok-influencers-fearmongering-birth-control-republicans-roe-v-wade
312,US news,2022-07-06T20:10:39Z,Trump’s White House counsel Pat Cipollone agrees to testify to January 6 panel – as it happened,https://www.theguardian.com/us-news/live/2022/jul/06/biden-economy-labor-unions-ohio-abortion-politics-latest
61,Technology,2022-06-28T21:01:02Z,Facebook and Instagram removing posts with mentions of abortion pills,https://www.theguardian.com/technology/2022/jun/28/facebook-instagram-meta-abortion-pills-posts
550,US news,2022-08-20T06:05:31Z,"US political violence is surging, but talk of a civil war is exaggerated – isn’t it?",https://www.theguardian.com/us-news/2022/aug/20/us-political-violence-civil-war
214,US news,2022-08-26T16:28:13Z,Biden decries Republican loyalty to Trump as ‘semi-fascism’ ,https://www.theguardian.com/us-news/2022/aug/26/biden-trump-republicans-fascism-speech-maryland
76,US news,2022-07-02T19:37:37Z,Tech companies in spotlight as US abortion ruling sparks privacy threat,https://www.theguardian.com/us-news/2022/jul/02/abortion-tech-companies-data-police-privacy
437,World news,2022-07-24T15:00:09Z,‘She’s very charismatic’: could Giorgia Meloni become Italy’s first far-right leader since Mussolini?,https://www.theguardian.com/world/2022/jul/24/italy-summer-snap-elections-far-right-brothers-of-italy-giorgia-meloni
304,Australia news,2022-07-26T06:51:51Z,‘My number one issue’: Victoria Liberal candidate has history of attacking transgender rights,https://www.theguardian.com/australia-news/2022/jul/26/my-number-one-issue-victoria-liberal-candidate-has-history-of-attacking-transgender-rights
546,US news,2022-07-27T19:56:55Z,US Federal Reserve announces three-quarter-point interest rate increase to cool inflation – as it happened,https://www.theguardian.com/us-news/live/2022/jul/27/us-fed-rates-chips-bill-guns-trump-doj-latest-updates
68,Opinion,2022-08-18T10:41:43Z,Florida calls teen ‘too immature’ for an abortion. But forced motherhood is fine? | Jill Filipovic,https://www.theguardian.com/commentisfree/2022/aug/18/florida-teen-abortion-forced-motherhood
472,Australia news,2022-08-27T20:00:09Z,Perrottet government faces challenge from new wave of teals in NSW’s 2023 state election,https://www.theguardian.com/australia-news/2022/aug/28/perrottet-government-faces-challenge-from-new-wave-of-teals-in-nsws-2023-state-election
4,US news,2022-09-15T17:27:12Z,Democrats call Indiana’s near-total abortion ban a ‘death sentence’ ,https://www.theguardian.com/us-news/2022/sep/15/indiana-abortion-ban-trigger-law
187,US news,2022-07-10T18:08:00Z,Kamala Harris urges voters to elect a ‘pro-choice Congress’ in midterms,https://www.theguardian.com/us-news/2022/jul/10/kamala-harris-vote-pro-choice-congress-midterms
434,World news,2022-08-31T09:00:24Z,Misinformation abounds as Chile prepares to vote on new constitution,https://www.theguardian.com/world/2022/aug/31/chile-new-constitution-vote-misinformation
339,US news,2022-06-29T17:27:50Z,The hypocrisy of anti-abortionists laid bare | Letter,https://www.theguardian.com/us-news/2022/jun/29/the-hypocrisy-of-anti-abortionists-laid-bare
179,US news,2022-08-03T16:55:19Z,"Peter Meijer, Republican who voted to impeach Trump, loses Michigan seat",https://www.theguardian.com/us-news/2022/aug/03/peter-meijer-loses-republican-voted-impeach-trump-michigan
19,US news,2022-07-15T18:51:50Z,House approves legislation to protect abortion access across US ,https://www.theguardian.com/us-news/2022/jul/15/house-abortion-vote-approved
555,Opinion,2022-07-04T10:11:40Z,It’s time for Democrats to fear their own voters | David Sirota,https://www.theguardian.com/commentisfree/2022/jul/04/democrats-fear-own-voters
485,US news,2022-09-04T17:30:04Z,Australian teen strip-searched and held in US jail for 10 days after being denied common visa waiver,https://www.theguardian.com/us-news/2022/sep/05/australian-teen-strip-searched-and-held-in-us-jail-for-10-days-after-being-denied-common-visa-waiver
117,World news,2022-08-23T13:16:32Z,Permanent access to at-home abortions to be granted in England and Wales,https://www.theguardian.com/world/2022/aug/23/permanent-access-to-at-home-abortions-to-be-granted-in-england-and-wales
368,US news,2022-09-18T06:00:06Z,Special master ruling shows Trump’s takeover of courts has started to sting,https://www.theguardian.com/us-news/2022/sep/18/trump-special-master-mar-a-lago-judiciary-courts
78,US news,2022-06-24T18:03:40Z,"‘Today, life won’: gleeful Republicans ‘praise the Lord’ after abortion ruling",https://www.theguardian.com/us-news/2022/jun/24/rightwing-republicans-conservatives-reaction-abortion-ruling
460,UK news,2022-09-10T16:40:03Z,Secret of the Queen’s soft power – across seven decades and 15 prime ministers,https://www.theguardian.com/uk-news/2022/sep/10/secret-queen-soft-power-prime-ministers-elizabeth-ii-british-politics
57,World news,2022-06-24T13:28:22Z,Germany scraps Nazi-era law that barred doctors’ abortion ads,https://www.theguardian.com/world/2022/jun/24/germany-scraps-nazi-era-abortion-law-that-criminalises-doctors
378,US news,2022-06-26T06:00:35Z,Record number of LGBTQ+ candidates run for US Congress in wake of attacks,https://www.theguardian.com/us-news/2022/jun/26/lgbtq-rights-candidates-congress
42,Global development,2022-08-09T08:51:48Z,UK government honoured anti-abortion figure before editing women’s rights statement,https://www.theguardian.com/global-development/2022/aug/09/uk-government-award-anti-abortion-figure-sam-brownback-edited-reproductive-rights-statement
525,US news,2022-07-13T10:24:48Z,Capitol attack panel examines Trump’s ‘summoning a mob’ | First Thing,https://www.theguardian.com/us-news/2022/jul/13/first-thing-january-6-attack-panel-examines-trumps-summoning-a-mob
295,World news,2022-09-17T15:08:43Z,"God, family, fatherland - how Giorgia Meloni has taken Italy’s far right to the brink of power",https://www.theguardian.com/world/2022/sep/17/giorgia-meloni-brothers-of-italy-leader-far-right-elections-alliance-
81,UK news,2022-06-27T17:08:16Z,Glasgow plans abortion clinic buffer zones to protect patients from activists,https://www.theguardian.com/uk-news/2022/jun/27/glasgow-plans-abortion-clinic-buffer-zones-to-protect-patients-from-activists-nicola-sturgeon
133,World news,2022-06-25T11:00:12Z,Trying to avoid burn-out: a Colorado abortion clinic braces for even more patients,https://www.theguardian.com/world/2022/jun/25/colorado-abortion-clinic-planned-parenthood-access
242,Technology,2022-06-29T10:45:37Z,TechScape: Can US women trust big tech with their data after Roe v Wade?,https://www.theguardian.com/technology/2022/jun/29/techscape-roe-v-wade-period-tracking-apps
464,US news,2022-07-11T20:16:07Z,Biden calls again for US assault rifles ban: ‘We are living in a country awash in weapons of war’ – as it happened,https://www.theguardian.com/us-news/live/2022/jul/11/majority-us-democrats-dont-want-biden-2024-house-january-6-capitol-attack-latest-updates
161,World news,2022-07-02T13:15:00Z,Women accused of illegal abortions in England and Wales after miscarriages and stillbirths,https://www.theguardian.com/world/2022/jul/02/women-accused-of-abortions-in-england-and-wales-after-miscarriages-and-stillbirths
532,US news,2022-09-21T20:00:27Z,New York attorney general says ‘no one is above’ the law as Trump sued for fraud – as it happened,https://www.theguardian.com/us-news/live/2022/sep/21/biden-putin-nuclear-threat-un-address-latest-updates
566,Politics,2022-09-07T12:38:16Z,Jacob Rees-Mogg: the fossil fuel fan in charge of cutting UK carbon emissions,https://www.theguardian.com/global/2022/sep/07/rise-jacob-rees-mogg-fossil-fuel-fan-charge-cutting-uk-carbon-emissions
529,Australia news,2022-07-21T17:30:39Z,Australian birthrate falls to lowest in over a decade,https://www.theguardian.com/australia-news/2022/jul/22/australian-birthrate-falls-to-lowest-in-over-a-decade
261,Opinion,2022-07-06T10:11:01Z,"Is it possible to be a mother and pursue a creative life? Yes, but it is never easy | Sophie Brickman",https://www.theguardian.com/commentisfree/2022/jul/06/mother-creative-life-abortion
386,US news,2022-09-05T22:21:14Z,‘Tired of trickle-down economics’: Biden calls for expansion of unions in Labor Day speech,https://www.theguardian.com/us-news/2022/sep/05/joe-biden-labor-day-speech-wisconsin-unions
241,US news,2022-08-24T20:06:47Z,Fetterman hits back at Oz for ‘vegetable’ remark: ‘Politics can be nasty’,https://www.theguardian.com/us-news/2022/aug/24/john-fetterman-dr-oz-pennsylvania-stroke-vegetables
400,Technology,2022-09-07T19:46:24Z,Apple launches the iPhone 14 and Apple Watch Series 8,https://www.theguardian.com/technology/2022/sep/07/apple-launches-the-iphone-14-and-apple-watch-series-8
286,World news,2022-07-22T14:44:55Z,Pat Benatar will no longer perform her song Hit Me With Your Best Shot ,https://www.theguardian.com/world/2022/jul/22/pat-benatar-will-not-perform-hit-me-with-your-best-shot
379,Society,2022-08-07T16:29:30Z,Archie Battersbee family says ‘no parent must go through this again’,https://www.theguardian.com/society/2022/aug/07/archie-battersbee-family-says-no-parent-must-go-through-this-again
314,Law,2022-07-11T09:00:15Z,What the liberal justices’ scorching dissent reveals about the US supreme court,https://www.theguardian.com/law/2022/jul/11/us-supreme-court-liberal-justices-dissenting-opinions
139,Australia news,2022-07-05T02:26:38Z,Anti-abortion group claims SA politicians pledged to ‘take forward’ bill reversing new medical laws,https://www.theguardian.com/australia-news/2022/jul/05/anti-abortion-group-claims-sa-politicians-pledged-to-take-forward-bill-reversing-new-medical-laws
157,Australia news,2022-08-22T17:30:39Z,"Cost of abortions causing Queensland women to consider self-harm, study reveals",https://www.theguardian.com/australia-news/2022/aug/23/cost-of-abortions-causing-queensland-women-to-consider-self-harm-study-reveals
16,US news,2022-08-27T21:49:34Z,Pro- and anti-abortion groups clash at California Planned Parenthood clinic,https://www.theguardian.com/us-news/2022/aug/27/abortion-rights-groups-clash-planned-parenthood-modesto
574,Politics,2022-06-27T22:47:19Z,Government wins vote on second reading of Northern Ireland protocol bill – as it happened,https://www.theguardian.com/politics/live/2022/jun/27/boris-johnson-tories-g7-government-latest-updates
236,World news,2022-06-25T07:00:08Z,How the Christian right took over the judiciary and changed America,https://www.theguardian.com/world/2022/jun/25/roe-v-wade-abortion-christian-right-america
394,Opinion,2022-08-24T05:52:29Z,Finland’s PM is a young woman in power. Her partying is the total opposite of disgrace | Van Badham,https://www.theguardian.com/commentisfree/2022/aug/24/finlands-pm-is-a-young-woman-in-power-her-partying-is-the-total-opposite-of-disgrace
267,US news,2022-09-02T02:43:22Z,"Biden speech: ‘Democracy is under assault’ from election deniers and political violence, president warns - as it happened",https://www.theguardian.com/us-news/live/2022/sep/01/joe-biden-set-to-address-threat-to-american-democracy-in-primetime-speech
102,Global development,2022-07-22T06:00:04Z,How US dollars put anti-abortion groups at the heart of Romanian healthcare,https://www.theguardian.com/global-development/2022/jul/22/how-us-dollars-put-anti-abortion-groups-at-the-heart-of-romanian-healthcare
52,US news,2022-09-09T07:00:27Z,Revealed: Ginni Thomas’s links to anti-abortion groups who lobbied to overturn Roe,https://www.theguardian.com/us-news/2022/sep/09/ginni-thomas-abortion-roe-v-wade-supreme-court
345,Australia news,2022-09-20T07:50:05Z,Victorian upper house MP Fiona Patten reveals kidney cancer diagnosis,https://www.theguardian.com/australia-news/2022/sep/20/victorian-upper-house-mp-fiona-patten-reveals-kidney-cancer-diagnosis
564,Australia news,2022-06-27T08:08:37Z,Warning over Omicron subvariants as nation records 23 Covid deaths – as it happened,https://www.theguardian.com/australia-news/live/2022/jun/27/australia-news-live-update-albanese-madrid-nato-summit-crossbench-health-economy-victoria-nsw-qld-labor-coalition-dutton
146,Global development,2022-07-04T05:00:34Z,"Anna bought abortion pills via social media. Now, like thousands of other Filipinas, she is dead",https://www.theguardian.com/global-development/2022/jul/04/abortion-pills-facebook-filipina-women-philippines
255,Australia news,2022-09-17T20:00:05Z,From sex activist to progressive trailblazer: Fiona Patten’s remarkable rise to influence,https://www.theguardian.com/australia-news/2022/sep/18/from-sex-activist-to-progressive-trailblazer-fiona-pattens-remarkable-rise-to-influence
482,Global development,2022-08-03T05:30:18Z,Explainer: what makes Ghana’s anti-gay bill so extreme?,https://www.theguardian.com/global-development/2022/aug/03/explainer-what-makes-ghana-draft-anti-gay-lgbtq-bill-so-extreme
467,Politics,2022-06-29T17:01:17Z,Scottish independence campaigners galvanise grassroots after SNP reveals plans,https://www.theguardian.com/politics/2022/jun/29/scottish-independence-campaigners-galvanise-grassroots-after-snp-reveals-plans
541,US news,2022-07-17T15:49:45Z,Sonny Barger obituary,https://www.theguardian.com/us-news/2022/jul/17/sonny-barger-obituary
128,Australia news,2022-06-27T06:11:01Z,Explainer: Is abortion legal in Australia and what are the laws in each state?,https://www.theguardian.com/australia-news/2022/jun/27/explainer-abortion-laws-australia-is-it-legal-illegal-rights
273,Opinion,2022-08-01T10:18:20Z,"Sorry, Andrew Yang – a new third party won’t fix America’s political problems | Andrew Gawthorpe",https://www.theguardian.com/commentisfree/2022/aug/01/forward-new-third-party-andrew-yang
547,US news,2022-07-08T10:39:58Z,Shock as former Japanese PM Shinzo Abe shot dead | First Thing,https://www.theguardian.com/us-news/2022/jul/08/first-thing-shock-former-japanese-pm-shinzo-abe-shot-dead
450,Television & radio,2022-09-08T08:45:12Z,"Best podcasts of the week: Get inside Björk’s otherworldly head, one album at a time",https://www.theguardian.com/tv-and-radio/2022/sep/08/hear-here-bjork-sonic-symbolism-podcast
110,US news,2022-07-16T01:22:16Z,Daughter of doctor who gave 10-year-old an abortion faced kidnapping threat,https://www.theguardian.com/us-news/2022/jul/15/indiana-caitlin-bernard-doctor-abortion
524,Film,2022-09-10T06:00:00Z,Venice film festival 2022 week two roundup – discomfort and joy,https://www.theguardian.com/film/2022/sep/10/venice-film-festival-2022-week-two-roundup-blonde-the-banshees-of-inisherin-the-whale-saint-omer-don-t-worry-darlng-bardo-master-gardener-eternal-daughter
323,Film,2022-08-16T08:00:01Z,Anaïs in Love review – cerebral eroticism and summery thrills in French adultery farce,https://www.theguardian.com/film/2022/aug/16/anais-in-love-review-cerebral-eroticism-and-summery-thrills-in-french-adultery-farce
528,Australia news,2022-07-22T05:41:55Z,Foot-and-mouth disease: ‘biosecurity response zones’ set up at airports in Australian first,https://www.theguardian.com/australia-news/2022/jul/22/foot-and-mouth-disease-biosecurity-response-zones-could-be-set-up-at-airports-in-australian-first
346,US news,2022-09-14T14:00:40Z,Revealed: rightwing US lobbyists help craft slew of anti-protest fossil fuel bills,https://www.theguardian.com/us-news/2022/sep/14/rightwing-lobbyists-at-heart-of-anti-protest-bills-in-republican-states
435,Opinion,2022-07-24T10:15:04Z,The US baby formula shortage continues. Don’t tell desperate parents to ‘just breastfeed’ | Tayo Bero,https://www.theguardian.com/commentisfree/2022/jul/24/the-us-baby-formula-shortage-continues-dont-tell-desperate-parents-to-just-breastfeed
360,US news,2022-08-30T16:08:19Z,Armed left and rightwing protesters face off at ‘drag brunch’ in Texas ,https://www.theguardian.com/us-news/2022/aug/30/texas-drag-brunch-armed-protesters-roanoke
422,Opinion,2022-06-26T06:07:35Z,"With the end of Roe, the US edges closer and closer to civil war | Stephen Marche",https://www.theguardian.com/commentisfree/2022/jun/26/second-civil-war-us-abortion
142,Politics,2022-06-29T12:47:52Z,Dominic Raab says right to abortion does not need to be in bill of rights ,https://www.theguardian.com/politics/2022/jun/29/dominic-raab-says-right-to-abortion-does-not-need-to-be-in-bill-of-rights
565,Books,2022-07-28T06:05:39Z,Malcolm Nance: ‘The Republican party is an insurgent party’,https://www.theguardian.com/books/2022/jul/28/malcolm-nance-interview-republican-party-ukraine
6,US news,2022-09-14T09:12:18Z,Lindsey Graham proposes nationwide 15-week abortion ban | First Thing,https://www.theguardian.com/us-news/2022/sep/14/first-thing-lindsey-graham-proposes-nationwide-15-week-abortion-ban
284,US news,2022-07-05T10:21:53Z,Man in custody after several shot dead at Fourth of July parade | First Thing,https://www.theguardian.com/us-news/2022/jul/05/first-thing-man-in-custody-after-six-shot-dead-at-fourth-of-july-parade
11,US news,2022-09-13T20:01:57Z,Democrats condemn Lindsey Graham’s nationwide abortion ban proposal – as it happened,https://www.theguardian.com/us-news/live/2022/sep/13/republicans-abortion-ban-trump-special-master-graham-biden-latest
306,Film,2022-09-15T12:00:01Z,‘Dirty Dancing felt like it was made for me!’: Jennifer Grey on her turbulent life – and the film that made her a star,https://www.theguardian.com/film/2022/sep/15/dirty-dancing-felt-like-it-was-made-for-me-jennifer-grey-on-her-turbulent-life-and-the-film-that-made-her-a-star
262,Law,2022-09-07T14:19:38Z,Liz Truss halts Dominic Raab’s bill of rights plan,https://www.theguardian.com/law/2022/sep/07/liz-truss-halts-dominic-raab-bill-of-rights-plan
370,US news,2022-09-13T09:00:05Z,Rightwing Super Pac to spend $5m to back extremist Blake Masters for Senate,https://www.theguardian.com/us-news/2022/sep/13/blake-masters-senate-arizona-republican-super-pac
58,Books,2022-07-23T08:00:33Z,Body politics: the secret history of the US anti-abortion movement | Sarah Churchwell,https://www.theguardian.com/books/2022/jul/23/body-politics
521,Australia news,2022-07-21T17:30:38Z,Labor cleans out Infrastructure Australia board amid concerns over ‘partisan appointments’,https://www.theguardian.com/australia-news/2022/jul/22/labor-cleans-out-infrastructure-australia-board-amid-concerns-over-partisan-appointments
556,Business,2022-07-04T06:00:37Z,A New York Starbucks abruptly closed – was it retaliation for a union drive?,https://www.theguardian.com/business/2022/jul/04/new-york-starbucks-closed-union-drive
474,Australia news,2022-07-03T17:30:21Z,‘Is this a real rape?’: female officers detail misogynistic culture within Queensland police,https://www.theguardian.com/australia-news/2022/jul/04/is-this-a-real-female-officers-detail-misogynistic-culture-within-queensland-police
186,US news,2022-06-25T05:01:31Z,‘It’s important to fight’: US cities erupt in protest as Roe v Wade falls,https://www.theguardian.com/us-news/2022/jun/24/us-cities-protest-roe-v-wade-abortion-rights
203,US news,2022-06-25T16:42:09Z,Roe v Wade: senators say Trump supreme court nominees misled them,https://www.theguardian.com/us-news/2022/jun/25/gorsuch-kavanaugh-misled-senators-roe-v-wade
349,Opinion,2022-09-03T13:00:18Z,"Leonardo DiCaprio, why don’t you date someone your own age? | Arwa Mahdawi",https://www.theguardian.com/commentisfree/2022/sep/03/leonardo-dicaprio-girlfriend-breakup-25-week-in-patriarchy
475,Television & radio,2022-08-04T08:45:03Z,Best podcasts of the week: How one of history’s biggest call centre scams was exposed,https://www.theguardian.com/tv-and-radio/2022/aug/04/hear-here-chameleon-scam-likely-podcast
283,Opinion,2022-06-28T10:11:25Z,Why were Democrats caught flat-footed by the end of Roe v Wade? | Jill Filipovic,https://www.theguardian.com/commentisfree/2022/jun/28/why-were-democrats-caught-flat-footed-by-the-end-of-roe-v-wade
2,Politics,2022-09-16T10:38:32Z,Glasgow MSP rebuked for defending anti-abortion protests at clinics,https://www.theguardian.com/politics/2022/sep/16/glasgow-msp-john-mason-rebuked-for-defending-anti-abortion-protests-at-clinics
101,US news,2022-08-12T10:00:09Z,Biden urged to clarify that abortion aid abroad unaffected by Roe v Wade ruling,https://www.theguardian.com/us-news/2022/aug/12/foregin-abortion-funding-limit-ban-senators-joe-biden
520,US news,2022-08-13T09:00:36Z,Best of frenemies: Ron DeSantis stalks Trump with Republican primary tour,https://www.theguardian.com/us-news/2022/aug/13/desantis-trump-republican-campaigns-rivals-2024
363,US news,2022-09-05T09:00:12Z,Conservative Texas phone company fueling extremist takeover of schools,https://www.theguardian.com/us-news/2022/sep/05/texas-phone-company-conservative-takeover-schools
459,Film,2022-07-05T23:00:12Z,"Hello, Goodbye and Everything in Between review – charming Netflix romance",https://www.theguardian.com/film/2022/jul/05/hello-goodbye-and-everything-in-between-review-charming-netflix-romance
104,US news,2022-06-27T20:13:22Z,Louisiana judge blocks abortion ban amid uproar after Roe v Wade ruling,https://www.theguardian.com/us-news/2022/jun/27/louisiana-judge-abortion-ban-roe-v-wade-supreme-court
554,Australia news,2022-07-22T04:29:33Z,Splendour in the Grass chaos: first day of music festival cancelled amid wild weather,https://www.theguardian.com/australia-news/2022/jul/22/splendour-in-the-grass-2022-weather-rain-byon-bay-music-festival
361,US news,2022-07-14T10:10:13Z,Biden battered by inflation and low approval ratings | First Thing ,https://www.theguardian.com/us-news/2022/jul/14/first-thing-biden-battered-by-inflation-and-low-approval-ratings
365,Film,2022-07-27T12:39:44Z,"Ashley Judd says she met man who raped her, as part of ‘restorative justice’ process",https://www.theguardian.com/film/2022/jul/27/ashley-judd-met-man-who-raped-her-healing-with-david-kessler-podcast
225,US news,2022-07-05T06:00:16Z,"After Roe, are Republicans willing to expand the social safety net?",https://www.theguardian.com/us-news/2022/jul/05/roe-v-wade-abortion-republicans-social-safety-net
18,Media,2022-07-09T12:13:41Z,BBC Bitesize gave platform to ‘extreme’ anti-abortion group,https://www.theguardian.com/media/2022/jul/09/bbc-bitesize-gave-platform-to-extreme-anti-abortion-group
168,US news,2022-07-18T20:01:08Z,West Virginia to resume abortions after judge blocks enforcement of ban – as it happened,https://www.theguardian.com/us-news/live/2022/jul/18/us-faces-extreme-heat-biden-climate-crisis-plan-stalls-us-capitol-attack-latest-updates
493,Australia news,2022-08-22T20:55:34Z,"Morning mail: support for power bill caps, parents struggle with GP costs, Paine plans return",https://www.theguardian.com/australia-news/2022/aug/23/morning-mail-support-for-power-bill-caps-parents-struggle-with-gp-costs-paine-plans-return
567,US news,2022-09-06T09:00:54Z,"‘I’ve been Maced, I’ve been to jail …’ Can 25-year-old Maxwell Frost now be the first Gen Z member of Congress?",https://www.theguardian.com/us-news/2022/sep/06/ive-always-had-these-crazy-ideas-the-25-year-old-uber-driver-bidding-to-become-the-first-gen-z-member-of-congress
